user_id,ISBN,rating
22571,142403881,3
22657,142403881,3
23476,142403881,4
23547,142403881,4
23715,142403881,5
23755,142403881,3
24937,142403881,4
26096,142403881,4
26617,142403881,5
27270,142403881,4
27445,142403881,5
27507,142403881,2
27861,142403881,5
28306,142403881,3
28655,142403881,4
29846,142403881,4
30411,142403881,4
31543,142403881,4
32950,142403881,4
33288,142403881,4
33484,142403881,4
34034,142403881,5
34649,142403881,4
35592,142403881,3
35696,142403881,3
35764,142403881,3
35808,142403881,4
36189,142403881,5
36275,142403881,5
36639,142403881,2
36777,142403881,5
37337,142403881,5
37403,142403881,5
38352,142403881,4
38441,142403881,5
39044,142403881,5
39276,142403881,5
39301,142403881,5
39345,142403881,4
39645,142403881,3
40408,142403881,5
40482,142403881,5
40611,142403881,5
40916,142403881,5
41927,142403881,3
43305,142403881,3
45073,142403881,3
45207,142403881,5
46156,142403881,3
47216,142403881,4
47818,142403881,2
47830,142403881,4
48495,142403881,3
48586,142403881,4
49611,142403881,3
50213,142403881,5
50366,142403881,4
50517,142403881,3
51553,142403881,4
51585,142403881,4
319,192833596,3
557,192833596,5
859,192833596,3
1245,192833596,4
1307,192833596,4
1504,192833596,5
1845,192833596,4
4289,192833596,5
4641,192833596,4
4827,192833596,3
6035,192833596,3
6420,192833596,4
8529,192833596,5
8609,192833596,5
9123,192833596,3
9808,192833596,4
11055,192833596,5
11554,192833596,4
11829,192833596,3
11869,192833596,5
11997,192833596,4
12002,192833596,3
12466,192833596,4
12476,192833596,1
12989,192833596,4
13000,192833596,5
13053,192833596,3
13728,192833596,2
14119,192833596,5
14687,192833596,5
15299,192833596,5
15664,192833596,5
17013,192833596,5
17077,192833596,3
18342,192833596,4
18748,192833596,3
20684,192833596,5
20782,192833596,4
22013,192833596,3
22324,192833596,1
23109,192833596,5
23454,192833596,5
23691,192833596,5
23787,192833596,4
24028,192833596,5
25398,192833596,3
25474,192833596,5
25580,192833596,5
25962,192833596,3
26416,192833596,5
26638,192833596,3
26669,192833596,5
27090,192833596,1
27095,192833596,2
27448,192833596,4
27537,192833596,4
28176,192833596,3
28853,192833596,5
28988,192833596,5
29244,192833596,5
30324,192833596,5
30513,192833596,4
30879,192833596,3
31042,192833596,5
31420,192833596,5
32841,192833596,4
32951,192833596,4
33102,192833596,3
33245,192833596,5
34077,192833596,5
34611,192833596,4
35618,192833596,4
35648,192833596,4
35982,192833596,5
37019,192833596,4
37498,192833596,5
37577,192833596,3
38173,192833596,3
38734,192833596,5
39248,192833596,5
39319,192833596,5
40003,192833596,2
40067,192833596,2
40571,192833596,3
41982,192833596,5
42011,192833596,3
42024,192833596,5
42161,192833596,4
42410,192833596,5
43269,192833596,3
43465,192833596,5
43866,192833596,3
44388,192833596,5
44499,192833596,3
46080,192833596,5
47150,192833596,5
47485,192833596,5
48450,192833596,4
49129,192833596,5
50774,192833596,4
889,747263744,5
1021,747263744,4
1300,747263744,5
1301,747263744,4
1896,747263744,5
2342,747263744,3
2443,747263744,3
3044,747263744,5
3119,747263744,3
3139,747263744,3
3879,747263744,4
4099,747263744,4
4280,747263744,4
4785,747263744,4
5918,747263744,4
6327,747263744,4
6352,747263744,3
6486,747263744,3
6914,747263744,4
7318,747263744,5
7455,747263744,5
7541,747263744,4
8577,747263744,4
8682,747263744,4
8782,747263744,5
9046,747263744,4
9754,747263744,4
10658,747263744,4
12092,747263744,4
12143,747263744,5
12308,747263744,5
12493,747263744,5
12997,747263744,4
14061,747263744,3
14362,747263744,5
15368,747263744,5
15580,747263744,4
15691,747263744,3
16140,747263744,4
16636,747263744,3
16647,747263744,4
17101,747263744,3
18786,747263744,5
19083,747263744,5
19189,747263744,5
19329,747263744,4
21316,747263744,5
21740,747263744,2
21756,747263744,4
22707,747263744,5
23415,747263744,5
24215,747263744,3
25068,747263744,3
25812,747263744,2
25981,747263744,5
26225,747263744,5
27652,747263744,4
28305,747263744,4
28833,747263744,5
28930,747263744,5
29013,747263744,5
29144,747263744,5
30073,747263744,5
30126,747263744,5
30541,747263744,3
32395,747263744,4
32725,747263744,4
34084,747263744,4
34392,747263744,3
34623,747263744,5
35747,747263744,3
36396,747263744,5
36487,747263744,3
37901,747263744,5
38591,747263744,4
38763,747263744,4
39386,747263744,5
39895,747263744,5
40176,747263744,3
41002,747263744,5
41176,747263744,2
41916,747263744,4
42010,747263744,5
42601,747263744,5
44395,747263744,4
44614,747263744,5
45946,747263744,5
45979,747263744,4
48191,747263744,5
48469,747263744,4
49154,747263744,3
50137,747263744,5
50638,747263744,5
51293,747263744,4
52215,747263744,4
52690,747263744,5
53197,747263744,4
53204,747263744,4
53388,747263744,5
792,141439580,3
1269,141439580,3
3289,141439580,5
5254,141439580,3
5338,141439580,4
5879,141439580,4
5934,141439580,4
7016,141439580,4
8030,141439580,4
8548,141439580,3
8933,141439580,1
10267,141439580,3
10654,141439580,4
11310,141439580,3
11813,141439580,3
11857,141439580,4
12122,141439580,4
12343,141439580,3
12477,141439580,2
14731,141439580,4
15943,141439580,2
16605,141439580,5
18055,141439580,3
19084,141439580,4
19095,141439580,2
19436,141439580,3
19637,141439580,3
20326,141439580,2
22448,141439580,3
22871,141439580,3
23323,141439580,4
23871,141439580,3
23965,141439580,4
24359,141439580,2
25108,141439580,5
25646,141439580,5
25864,141439580,3
26295,141439580,4
26606,141439580,2
26671,141439580,3
27166,141439580,4
27752,141439580,3
27883,141439580,3
27937,141439580,4
27952,141439580,4
28053,141439580,4
28512,141439580,2
29320,141439580,4
29385,141439580,5
30690,141439580,3
30705,141439580,2
30841,141439580,4
31337,141439580,4
31428,141439580,3
31795,141439580,3
33235,141439580,3
34112,141439580,5
34470,141439580,4
35169,141439580,4
36136,141439580,2
37477,141439580,2
37527,141439580,1
37599,141439580,3
37702,141439580,3
39005,141439580,4
39826,141439580,4
40291,141439580,3
40577,141439580,4
40640,141439580,3
41412,141439580,4
41557,141439580,1
42408,141439580,5
42718,141439580,3
43815,141439580,3
43874,141439580,4
44504,141439580,3
44582,141439580,3
44739,141439580,5
45296,141439580,4
46352,141439580,3
46507,141439580,4
46511,141439580,1
46770,141439580,5
46858,141439580,3
46932,141439580,3
48152,141439580,4
48178,141439580,3
48928,141439580,3
49019,141439580,2
49327,141439580,1
51433,141439580,3
3126,143058142,4
3634,143058142,4
3773,143058142,3
4258,143058142,2
4977,143058142,3
5102,143058142,3
6655,143058142,3
8464,143058142,4
8540,143058142,4
8577,143058142,3
11125,143058142,4
12106,143058142,3
13543,143058142,3
15056,143058142,3
15694,143058142,2
15885,143058142,5
16070,143058142,3
16650,143058142,4
17297,143058142,3
17514,143058142,4
18378,143058142,3
19813,143058142,2
20820,143058142,2
20965,143058142,2
21416,143058142,5
23775,143058142,5
23990,143058142,1
24476,143058142,5
25085,143058142,3
25124,143058142,2
26305,143058142,5
26919,143058142,5
27624,143058142,2
27643,143058142,5
27662,143058142,4
27710,143058142,2
29007,143058142,3
30135,143058142,3
30757,143058142,5
31452,143058142,5
31452,143058142,5
31720,143058142,3
32903,143058142,4
33285,143058142,3
34895,143058142,2
36539,143058142,2
36718,143058142,4
37319,143058142,5
37846,143058142,2
39000,143058142,5
40606,143058142,3
40968,143058142,4
41143,143058142,5
41609,143058142,5
42328,143058142,4
42413,143058142,3
43212,143058142,5
43260,143058142,5
44165,143058142,4
44331,143058142,2
45226,143058142,4
45642,143058142,4
46476,143058142,2
47345,143058142,2
47431,143058142,5
48205,143058142,5
49272,143058142,2
49416,143058142,3
50383,143058142,5
52285,143058142,4
52340,143058142,3
52418,143058142,5
52506,143058142,2
52514,143058142,5
52896,143058142,5
53322,143058142,5
3465,61148512,5
4430,61148512,5
5414,61148512,3
8220,61148512,3
8673,61148512,3
9389,61148512,4
9743,61148512,4
13001,61148512,5
14315,61148512,5
15168,61148512,5
15258,61148512,3
15318,61148512,3
16328,61148512,5
16476,61148512,4
16782,61148512,4
17117,61148512,5
17507,61148512,4
18260,61148512,5
18325,61148512,5
18693,61148512,5
18955,61148512,4
18979,61148512,3
19134,61148512,5
19654,61148512,4
19808,61148512,2
20169,61148512,4
21329,61148512,5
21403,61148512,5
21676,61148512,5
21700,61148512,4
21858,61148512,3
22355,61148512,5
23016,61148512,4
23212,61148512,4
23419,61148512,5
23482,61148512,5
23784,61148512,3
23877,61148512,5
24521,61148512,5
24702,61148512,5
24828,61148512,4
25110,61148512,5
25232,61148512,5
25371,61148512,4
25760,61148512,5
25842,61148512,4
26388,61148512,5
26447,61148512,5
26524,61148512,3
26612,61148512,5
26655,61148512,3
27382,61148512,3
27517,61148512,5
27962,61148512,4
28022,61148512,4
28070,61148512,3
28103,61148512,5
28366,61148512,4
29118,61148512,4
30695,61148512,5
31719,61148512,3
32041,61148512,4
32297,61148512,4
32342,61148512,4
32357,61148512,5
32540,61148512,5
32669,61148512,5
32983,61148512,4
32990,61148512,4
33662,61148512,4
34623,61148512,5
34989,61148512,4
35133,61148512,3
37198,61148512,5
37381,61148512,5
38137,61148512,3
38887,61148512,4
39215,61148512,5
40031,61148512,4
40949,61148512,3
40962,61148512,3
41219,61148512,5
41784,61148512,5
42414,61148512,5
42619,61148512,5
43722,61148512,4
43789,61148512,4
44887,61148512,3
45201,61148512,5
45748,61148512,5
46007,61148512,4
47297,61148512,4
47413,61148512,3
49587,61148512,4
50029,61148512,3
50244,61148512,3
50521,61148512,5
51597,61148512,2
51603,61148512,3
52351,61148512,5
439,618640150,3
588,618640150,3
1169,618640150,3
1952,618640150,4
2324,618640150,4
3087,618640150,4
3739,618640150,4
3922,618640150,4
4536,618640150,3
5115,618640150,3
5461,618640150,4
6063,618640150,3
6342,618640150,4
6630,618640150,4
7001,618640150,4
8167,618640150,3
8370,618640150,5
9246,618640150,4
9731,618640150,4
10111,618640150,5
10140,618640150,3
10246,618640150,4
11692,618640150,4
11868,618640150,4
11927,618640150,5
11945,618640150,5
11999,618640150,2
12381,618640150,3
12874,618640150,4
12946,618640150,5
13282,618640150,2
13794,618640150,1
13991,618640150,4
14603,618640150,4
16569,618640150,3
16913,618640150,1
17566,618640150,5
17984,618640150,4
18031,618640150,5
18313,618640150,5
18361,618640150,4
19724,618640150,5
19942,618640150,4
20467,618640150,3
21487,618640150,4
21676,618640150,5
21733,618640150,3
22164,618640150,3
22602,618640150,3
23303,618640150,4
23576,618640150,4
23612,618640150,4
24326,618640150,4
24499,618640150,3
24834,618640150,5
25182,618640150,5
25278,618640150,5
27499,618640150,5
27934,618640150,2
28767,618640150,3
29703,618640150,5
30681,618640150,5
30794,618640150,3
32305,618640150,3
32635,618640150,3
32748,618640150,3
32918,618640150,5
32923,618640150,5
33065,618640150,3
33716,618640150,5
33890,618640150,3
37834,618640150,4
42404,618640150,4
42574,618640150,2
42810,618640150,3
43622,618640150,3
44397,618640150,4
45493,618640150,2
45554,618640150,4
46482,618640150,5
47411,618640150,3
47730,618640150,5
47800,618640150,5
48482,618640150,3
48559,618640150,3
48687,618640150,5
49288,618640150,5
49289,618640150,5
49295,618640150,5
49297,618640150,5
50096,618640150,5
50101,618640150,5
50104,618640150,5
50133,618640150,5
51166,618640150,5
51460,618640150,5
51480,618640150,2
51838,618640150,4
53245,618640150,4
53292,618640150,5
2066,393327345,3
3919,393327345,3
5927,393327345,3
6852,393327345,1
7064,393327345,3
9455,393327345,3
9734,393327345,4
9903,393327345,3
10030,393327345,3
10133,393327345,3
10734,393327345,3
12107,393327345,5
12173,393327345,1
12208,393327345,3
12985,393327345,3
13236,393327345,3
13297,393327345,5
13299,393327345,5
13339,393327345,3
13343,393327345,3
13788,393327345,5
13877,393327345,2
13949,393327345,3
14151,393327345,5
14870,393327345,2
15279,393327345,3
15436,393327345,5
16094,393327345,3
16136,393327345,3
16429,393327345,5
16873,393327345,1
17456,393327345,5
17566,393327345,4
18051,393327345,4
18228,393327345,5
18987,393327345,5
19369,393327345,4
19984,393327345,5
21142,393327345,4
21787,393327345,5
21952,393327345,2
22186,393327345,5
22621,393327345,4
23505,393327345,5
23684,393327345,1
23902,393327345,4
23922,393327345,5
23948,393327345,3
24341,393327345,5
24447,393327345,5
25555,393327345,2
26327,393327345,5
26722,393327345,2
26903,393327345,2
27969,393327345,5
28147,393327345,5
29071,393327345,5
29624,393327345,5
29787,393327345,2
29935,393327345,2
30043,393327345,1
30258,393327345,3
30491,393327345,3
31157,393327345,3
31221,393327345,1
31502,393327345,2
32102,393327345,3
32106,393327345,4
32201,393327345,5
32360,393327345,5
33373,393327345,4
34272,393327345,5
35466,393327345,2
35922,393327345,4
36453,393327345,2
36540,393327345,5
38313,393327345,4
38321,393327345,1
39714,393327345,2
40437,393327345,4
42316,393327345,2
43396,393327345,4
44924,393327345,2
46070,393327345,4
46908,393327345,4
47206,393327345,4
47418,393327345,4
47925,393327345,5
48070,393327345,3
48411,393327345,1
48651,393327345,4
48685,393327345,4
48827,393327345,4
49194,393327345,2
49299,393327345,2
49635,393327345,2
49867,393327345,3
50054,393327345,3
50730,393327345,5
51612,393327345,4
226,1561797464,2
393,1561797464,2
841,1561797464,5
882,1561797464,5
974,1561797464,4
1335,1561797464,5
2306,1561797464,3
2500,1561797464,2
2645,1561797464,3
2834,1561797464,4
3229,1561797464,4
3624,1561797464,3
4275,1561797464,3
5078,1561797464,5
5174,1561797464,3
5179,1561797464,3
5245,1561797464,3
5488,1561797464,1
6134,1561797464,2
6698,1561797464,3
7065,1561797464,4
7356,1561797464,4
7357,1561797464,2
7703,1561797464,1
7905,1561797464,4
8292,1561797464,3
8792,1561797464,3
9385,1561797464,4
9723,1561797464,5
10008,1561797464,4
10106,1561797464,5
10470,1561797464,5
10753,1561797464,2
11547,1561797464,5
11563,1561797464,2
11989,1561797464,4
12539,1561797464,5
12592,1561797464,5
13809,1561797464,4
14523,1561797464,3
14524,1561797464,3
14918,1561797464,3
15173,1561797464,3
15467,1561797464,4
15947,1561797464,5
16150,1561797464,3
16223,1561797464,5
17148,1561797464,4
17371,1561797464,4
17994,1561797464,4
18449,1561797464,3
19101,1561797464,3
20556,1561797464,1
20783,1561797464,5
21648,1561797464,4
22384,1561797464,2
22743,1561797464,4
22909,1561797464,4
23035,1561797464,1
23438,1561797464,4
23599,1561797464,4
24414,1561797464,4
24743,1561797464,4
24838,1561797464,3
25155,1561797464,5
25273,1561797464,4
26526,1561797464,4
26625,1561797464,2
27187,1561797464,4
27992,1561797464,3
28923,1561797464,3
29402,1561797464,5
29418,1561797464,3
30692,1561797464,3
31901,1561797464,3
32396,1561797464,4
32936,1561797464,2
33304,1561797464,3
33308,1561797464,5
34780,1561797464,4
35071,1561797464,5
37432,1561797464,5
37696,1561797464,4
38690,1561797464,4
40387,1561797464,5
42089,1561797464,4
42670,1561797464,5
43113,1561797464,5
43180,1561797464,3
44083,1561797464,5
44285,1561797464,4
44848,1561797464,4
46289,1561797464,4
48183,1561797464,2
48930,1561797464,5
49225,1561797464,4
49985,1561797464,4
51347,1561797464,3
52956,1561797464,5
53163,1561797464,3
2559,312362080,4
4035,312362080,5
4301,312362080,3
4981,312362080,5
5162,312362080,3
5619,312362080,4
5903,312362080,4
5951,312362080,5
6294,312362080,4
6436,312362080,4
6450,312362080,5
6577,312362080,2
6676,312362080,4
6900,312362080,5
7084,312362080,4
7520,312362080,4
7635,312362080,4
8711,312362080,4
9001,312362080,5
10107,312362080,4
10833,312362080,4
12104,312362080,3
13448,312362080,1
15362,312362080,4
16322,312362080,4
18688,312362080,3
18752,312362080,3
19295,312362080,4
19792,312362080,4
19889,312362080,4
19958,312362080,3
20119,312362080,3
20142,312362080,4
20699,312362080,3
20730,312362080,3
20784,312362080,5
20957,312362080,3
21545,312362080,5
21609,312362080,5
22365,312362080,4
22835,312362080,4
22850,312362080,3
23177,312362080,5
23230,312362080,3
23238,312362080,4
23259,312362080,5
23346,312362080,5
25257,312362080,3
25269,312362080,5
26218,312362080,5
26325,312362080,5
26602,312362080,5
27175,312362080,4
27982,312362080,2
28387,312362080,3
28920,312362080,5
29410,312362080,5
30492,312362080,5
31840,312362080,4
33116,312362080,3
33204,312362080,4
33384,312362080,3
33644,312362080,4
34418,312362080,1
34588,312362080,3
34896,312362080,5
35262,312362080,4
35499,312362080,3
35555,312362080,5
36055,312362080,4
36346,312362080,3
36597,312362080,4
38056,312362080,4
38473,312362080,4
39116,312362080,4
39544,312362080,2
40962,312362080,4
41874,312362080,5
41982,312362080,4
42006,312362080,4
42014,312362080,3
43018,312362080,3
43704,312362080,4
43782,312362080,5
43804,312362080,3
44406,312362080,5
45157,312362080,5
46047,312362080,4
46155,312362080,5
46434,312362080,5
46691,312362080,3
46926,312362080,4
47399,312362080,3
48670,312362080,5
49483,312362080,5
50604,312362080,4
52041,312362080,3
52930,312362080,5
53004,312362080,5
53269,312362080,4
401,038572179X,2
2149,038572179X,4
3614,038572179X,3
3626,038572179X,5
5873,038572179X,5
7431,038572179X,5
9006,038572179X,4
9320,038572179X,5
9676,038572179X,4
9728,038572179X,4
10124,038572179X,3
10721,038572179X,4
10734,038572179X,4
11151,038572179X,4
11531,038572179X,3
12025,038572179X,3
12447,038572179X,4
13167,038572179X,4
13246,038572179X,5
13421,038572179X,5
13633,038572179X,3
14623,038572179X,2
15210,038572179X,5
15784,038572179X,4
16007,038572179X,5
16372,038572179X,4
17341,038572179X,5
18397,038572179X,5
19172,038572179X,4
19550,038572179X,4
19772,038572179X,5
21273,038572179X,3
21669,038572179X,4
22169,038572179X,5
22483,038572179X,3
22652,038572179X,3
23325,038572179X,4
23367,038572179X,4
23445,038572179X,4
24106,038572179X,3
25574,038572179X,4
26513,038572179X,3
26520,038572179X,4
26546,038572179X,4
26641,038572179X,4
26832,038572179X,5
27436,038572179X,3
27650,038572179X,4
28099,038572179X,4
28782,038572179X,4
29558,038572179X,5
29749,038572179X,5
30519,038572179X,5
31185,038572179X,4
31351,038572179X,5
31404,038572179X,3
31624,038572179X,5
32170,038572179X,5
33184,038572179X,4
33375,038572179X,5
33799,038572179X,4
34192,038572179X,4
34549,038572179X,4
34578,038572179X,4
34595,038572179X,4
34636,038572179X,4
34876,038572179X,5
34978,038572179X,3
35267,038572179X,5
35786,038572179X,4
36357,038572179X,3
36724,038572179X,5
37085,038572179X,3
37363,038572179X,3
37899,038572179X,5
38406,038572179X,3
39956,038572179X,4
40638,038572179X,4
40648,038572179X,5
40766,038572179X,4
40850,038572179X,4
40893,038572179X,4
41220,038572179X,5
42287,038572179X,5
43728,038572179X,4
45412,038572179X,5
45841,038572179X,5
46474,038572179X,4
49741,038572179X,3
50753,038572179X,4
51169,038572179X,4
51815,038572179X,4
52470,038572179X,5
255,752864327,4
1209,752864327,4
1760,752864327,3
2298,752864327,2
3472,752864327,2
3686,752864327,4
5362,752864327,3
5435,752864327,3
5495,752864327,4
5864,752864327,4
6380,752864327,4
6446,752864327,4
7201,752864327,4
7291,752864327,4
7556,752864327,4
7664,752864327,5
8097,752864327,4
8230,752864327,5
9255,752864327,5
9438,752864327,4
9439,752864327,4
9689,752864327,3
10183,752864327,3
10505,752864327,4
10636,752864327,5
10674,752864327,5
11218,752864327,5
11558,752864327,4
11645,752864327,5
11867,752864327,5
12404,752864327,5
13084,752864327,4
14641,752864327,4
15229,752864327,4
16038,752864327,5
16108,752864327,4
16163,752864327,3
16530,752864327,5
17529,752864327,5
17546,752864327,3
18017,752864327,4
18751,752864327,1
19178,752864327,4
19972,752864327,3
20113,752864327,5
20909,752864327,4
21808,752864327,3
21954,752864327,2
22725,752864327,2
24328,752864327,4
25109,752864327,3
25943,752864327,3
26851,752864327,4
27609,752864327,4
27623,752864327,5
28022,752864327,3
28079,752864327,4
28164,752864327,5
28551,752864327,3
29636,752864327,4
29836,752864327,3
30242,752864327,4
30568,752864327,4
30570,752864327,4
31315,752864327,4
32940,752864327,4
33329,752864327,5
33557,752864327,2
33602,752864327,3
34921,752864327,3
35468,752864327,3
36109,752864327,3
37015,752864327,5
37378,752864327,4
37962,752864327,3
38474,752864327,4
39622,752864327,3
40191,752864327,4
40588,752864327,1
40857,752864327,4
43309,752864327,5
43586,752864327,5
43707,752864327,4
45112,752864327,4
45702,752864327,5
45719,752864327,4
47805,752864327,3
48446,752864327,4
48527,752864327,3
49163,752864327,3
51610,752864327,4
124,142000655,4
826,142000655,5
1576,142000655,3
1624,142000655,3
1862,142000655,4
1986,142000655,3
2619,142000655,4
3912,142000655,3
4247,142000655,3
4457,142000655,3
4599,142000655,4
4754,142000655,3
4918,142000655,4
5216,142000655,5
5667,142000655,3
6586,142000655,2
6951,142000655,4
8895,142000655,4
9103,142000655,3
9223,142000655,3
9734,142000655,5
9735,142000655,5
9747,142000655,5
10031,142000655,4
10050,142000655,2
10107,142000655,4
10525,142000655,3
11120,142000655,3
11904,142000655,3
12644,142000655,4
12680,142000655,4
13630,142000655,4
14023,142000655,3
15146,142000655,3
15601,142000655,4
16652,142000655,4
16944,142000655,3
17197,142000655,2
17203,142000655,4
17251,142000655,5
17345,142000655,5
17394,142000655,3
17462,142000655,3
17550,142000655,3
17669,142000655,1
17693,142000655,4
18029,142000655,3
18153,142000655,4
18279,142000655,5
18717,142000655,5
18737,142000655,5
18789,142000655,5
19450,142000655,5
19655,142000655,3
19976,142000655,3
19984,142000655,5
20223,142000655,4
20243,142000655,1
22326,142000655,3
22744,142000655,5
22835,142000655,4
22972,142000655,5
23304,142000655,3
23710,142000655,5
23875,142000655,1
24573,142000655,5
25353,142000655,4
25702,142000655,4
25756,142000655,5
25814,142000655,3
26474,142000655,3
26525,142000655,5
26671,142000655,3
27048,142000655,4
28340,142000655,5
29703,142000655,3
29885,142000655,2
32123,142000655,5
32342,142000655,5
33204,142000655,5
35767,142000655,3
36412,142000655,4
36547,142000655,5
37408,142000655,5
37702,142000655,2
37833,142000655,4
38276,142000655,2
38427,142000655,5
39788,142000655,3
40519,142000655,2
43744,142000655,5
44281,142000655,4
45516,142000655,5
45848,142000655,5
46329,142000655,2
46381,142000655,4
48081,142000655,5
50259,142000655,4
50510,142000655,5
51590,142000655,2
1198,385339089,3
1807,385339089,3
2451,385339089,3
4162,385339089,3
5006,385339089,4
7031,385339089,5
7063,385339089,4
7178,385339089,3
7369,385339089,3
8442,385339089,3
9344,385339089,3
9581,385339089,4
9751,385339089,4
9871,385339089,5
10067,385339089,5
10443,385339089,4
10988,385339089,5
12760,385339089,4
12941,385339089,4
13386,385339089,3
13862,385339089,5
13911,385339089,4
13929,385339089,4
14173,385339089,5
14362,385339089,3
14858,385339089,3
15361,385339089,2
15367,385339089,4
16577,385339089,5
17112,385339089,5
17686,385339089,5
17702,385339089,5
17791,385339089,4
17983,385339089,4
18369,385339089,3
19152,385339089,5
19337,385339089,5
20093,385339089,2
21528,385339089,4
22101,385339089,4
22186,385339089,5
24238,385339089,3
24719,385339089,3
24949,385339089,5
24985,385339089,5
24987,385339089,4
26528,385339089,5
27031,385339089,5
27596,385339089,4
28003,385339089,5
28132,385339089,4
28301,385339089,5
28992,385339089,3
29083,385339089,3
29746,385339089,5
30243,385339089,4
32702,385339089,5
32900,385339089,5
34037,385339089,4
34072,385339089,4
34147,385339089,4
35245,385339089,5
36039,385339089,3
36197,385339089,5
36263,385339089,5
37958,385339089,4
38243,385339089,3
38848,385339089,3
40236,385339089,5
40851,385339089,5
40982,385339089,3
41628,385339089,4
41861,385339089,2
42204,385339089,5
42333,385339089,5
43050,385339089,4
43228,385339089,4
44013,385339089,3
44069,385339089,4
44405,385339089,5
44464,385339089,5
45029,385339089,4
45174,385339089,4
46227,385339089,3
46326,385339089,4
46744,385339089,4
47012,385339089,5
47399,385339089,4
47758,385339089,4
48373,385339089,5
48684,385339089,5
49300,385339089,5
49415,385339089,3
49432,385339089,5
49795,385339089,5
51192,385339089,4
51943,385339089,3
52480,385339089,5
53088,385339089,3
53153,385339089,3
1136,192802631,3
2042,192802631,4
2348,192802631,5
3022,192802631,3
3574,192802631,3
6016,192802631,3
6158,192802631,2
6190,192802631,3
7093,192802631,4
7278,192802631,4
7842,192802631,3
8891,192802631,4
9315,192802631,3
9858,192802631,4
10457,192802631,3
11169,192802631,3
12417,192802631,3
12688,192802631,3
12802,192802631,4
13215,192802631,4
13378,192802631,3
14009,192802631,4
15501,192802631,2
16286,192802631,4
16347,192802631,4
17216,192802631,3
17789,192802631,3
18217,192802631,4
18240,192802631,5
18321,192802631,5
18653,192802631,3
19013,192802631,1
19181,192802631,2
19951,192802631,4
20035,192802631,5
20559,192802631,4
21033,192802631,4
21366,192802631,4
21678,192802631,4
21788,192802631,4
22114,192802631,4
23099,192802631,2
23376,192802631,4
24253,192802631,4
24815,192802631,3
25120,192802631,5
25155,192802631,4
26156,192802631,4
26620,192802631,1
27187,192802631,5
27565,192802631,5
29132,192802631,5
29329,192802631,4
29694,192802631,4
30203,192802631,4
30368,192802631,3
31479,192802631,5
33102,192802631,3
33792,192802631,4
33993,192802631,4
34261,192802631,4
34464,192802631,4
35301,192802631,4
35511,192802631,3
35899,192802631,1
36623,192802631,4
36667,192802631,5
37564,192802631,4
37617,192802631,4
38067,192802631,3
38756,192802631,4
39868,192802631,4
40003,192802631,5
40174,192802631,2
40248,192802631,3
40564,192802631,2
40999,192802631,4
41003,192802631,4
41131,192802631,3
41354,192802631,4
41958,192802631,4
42672,192802631,4
44319,192802631,3
44937,192802631,1
45468,192802631,4
45812,192802631,5
46872,192802631,3
46977,192802631,3
47272,192802631,4
49184,192802631,5
49279,192802631,1
50002,192802631,3
50315,192802631,3
50388,192802631,2
51724,192802631,4
51770,192802631,3
52409,192802631,3
52731,192802631,5
52929,192802631,5
53002,192802631,5
492,140003468X,3
965,140003468X,3
1817,140003468X,3
2550,140003468X,4
4417,140003468X,5
4746,140003468X,4
4892,140003468X,4
5931,140003468X,4
5935,140003468X,4
7713,140003468X,5
8183,140003468X,5
8644,140003468X,5
10330,140003468X,4
10549,140003468X,4
10804,140003468X,4
11045,140003468X,5
11290,140003468X,5
12130,140003468X,3
12243,140003468X,4
12591,140003468X,5
12611,140003468X,4
12689,140003468X,5
12937,140003468X,4
13912,140003468X,3
13942,140003468X,5
14397,140003468X,4
14540,140003468X,4
15487,140003468X,5
15508,140003468X,4
16459,140003468X,5
18658,140003468X,5
18831,140003468X,5
20441,140003468X,4
20552,140003468X,5
23137,140003468X,4
23496,140003468X,5
23587,140003468X,5
23863,140003468X,5
23905,140003468X,5
24237,140003468X,5
25386,140003468X,5
25412,140003468X,4
25609,140003468X,5
25928,140003468X,5
27464,140003468X,5
28916,140003468X,5
29166,140003468X,5
30452,140003468X,5
30551,140003468X,5
32136,140003468X,5
32387,140003468X,5
33529,140003468X,4
34107,140003468X,5
34148,140003468X,5
35298,140003468X,4
36815,140003468X,3
37155,140003468X,4
37478,140003468X,4
37731,140003468X,4
38124,140003468X,5
38575,140003468X,5
38946,140003468X,5
39083,140003468X,5
39415,140003468X,4
39639,140003468X,5
39698,140003468X,4
39957,140003468X,5
40149,140003468X,4
40541,140003468X,5
40732,140003468X,5
42622,140003468X,5
43024,140003468X,5
44448,140003468X,4
45657,140003468X,3
46746,140003468X,4
47182,140003468X,5
48171,140003468X,5
48576,140003468X,5
48576,140003468X,5
48612,140003468X,5
48717,140003468X,5
50039,140003468X,5
50984,140003468X,4
51065,140003468X,5
51404,140003468X,5
51433,140003468X,4
51604,140003468X,5
51604,140003468X,5
52086,140003468X,5
52378,140003468X,4
52665,140003468X,4
52732,140003468X,5
52853,140003468X,4
52921,140003468X,4
577,385494785,4
931,385494785,5
1286,385494785,3
1896,385494785,5
2011,385494785,5
2217,385494785,4
2271,385494785,5
2834,385494785,5
2983,385494785,4
3721,385494785,5
3879,385494785,3
4891,385494785,2
5303,385494785,4
5580,385494785,4
5904,385494785,3
6263,385494785,3
6818,385494785,3
7443,385494785,5
7493,385494785,4
7673,385494785,4
